Net Sales,Duration,Agency Type,ID,Product Name,Commision (in value),Destination,Distribution Channel,Age,Agency
30.0,60,1,49388,23,10.5,83,0,55,14
44.0,71,0,30124,8,15.4,62,1,50,9
59.4,20,1,9111,16,35.64,1,1,36,6
37.0,8,1,13779,1,0.0,35,1,36,7
10.0,4,1,52700,10,0.0,53,1,36,7
37.0,23,1,33520,10,0.0,74,1,36,7
30.0,83,0,57038,8,10.5,83,1,25,9
29.0,77,1,38468,12,9.57,83,0,55,5
75.0,43,1,44476,1,0.0,20,1,36,7
16.0,28,1,32123,10,0.0,53,1,55,7
12.0,3,1,16975,10,0.0,53,1,36,7
21.0,5,1,21886,0,0.0,74,1,36,7
33.0,4,0,57038,24,11.55,67,1,45,9
9.9,82,1,42324,10,0.0,13,1,55,7
109.0,145,1,12733,16,42.18,62,1,50,6
29.7,34,1,43716,16,17.82,53,1,55,6
20.0,23,1,5197,1,0.0,92,1,36,7
28.0,80,1,20809,1,0.0,83,1,36,7
18.0,4,0,53542,8,6.3,83,1,45,9
22.0,15,0,42569,8,7.7,83,1,43,9
9.9,82,1,41528,10,0.0,13,1,35,7
26.0,6,1,18399,1,0.0,83,1,42,7
10.0,145,1,18431,10,0.0,53,1,36,7
80.0,15,1,52927,10,0.0,89,1,46,7
39.6,9,1,19208,16,23.76,53,1,44,6
9.9,26,1,43704,16,5.94,40,1,31,6
9.9,86,0,47360,22,0.05,74,1,48,13
19.8,7,1,41273,16,11.88,39,1,31,6
69.0,145,0,24146,24,24.15,1,1,55,9
67.0,11,1,31566,1,0.0,15,1,36,7
10.0,15,1,44341,10,0.0,74,1,36,7
109.0,145,0,57038,4,42.18,74,1,27,2
49.5,6,1,57038,16,29.7,1,1,55,6
15.0,27,0,12658,24,6.0,11,1,55,12
69.5,21,0,57038,13,17.38,74,1,55,2
62.0,65,0,28455,24,24.8,35,1,55,8
33.0,49,0,32353,8,11.55,67,1,35,9
69.3,18,1,28110,16,41.58,21,1,31,6
10.0,38,1,57038,10,0.0,83,1,31,7
11.0,26,1,7023,10,0.0,12,1,36,7
69.3,9,1,44634,16,41.58,88,1,26,6
9.9,7,1,32617,16,17.82,36,1,47,6
92.0,16,1,27629,1,0.0,77,1,36,7
69.0,19,1,57038,1,0.0,15,1,35,7
39.0,39,0,53747,24,15.6,35,1,55,8
22.0,11,0,40744,8,7.7,83,1,45,9
56.5,28,0,42036,9,14.13,74,1,25,2
26.0,3,1,6109,10,0.0,61,1,36,7
24.0,29,1,57038,10,0.0,44,1,35,7
18.0,20,0,3515,8,6.3,67,1,35,9
36.0,6,1,55262,10,0.0,15,1,36,7
109.0,8,1,45409,1,0.0,87,1,36,7
72.0,145,1,22440,0,0.0,89,1,27,7
29.7,9,1,13755,16,17.82,21,1,31,6
22.0,62,0,25435,8,7.7,15,1,55,9
10.0,39,1,57038,10,0.0,83,1,31,7
9.9,145,0,23516,22,1.96,74,1,48,13
30.0,145,1,36526,0,0.0,74,1,25,7
40.0,12,0,42193,9,10.0,74,1,31,2
10.0,9,1,44517,10,0.0,36,1,38,7
109.0,145,0,48983,4,42.18,74,1,27,2
20.0,3,1,45488,0,0.0,78,1,36,7
76.5,31,1,56062,18,42.18,27,1,34,11
63.5,20,0,31509,17,15.88,74,1,31,2
9.9,77,1,52104,16,17.82,53,1,31,6
34.0,145,1,16242,10,0.0,67,1,36,7
9.9,80,1,4720,16,41.58,53,1,39,6
14.0,26,1,21643,10,0.0,67,1,44,7
109.0,145,0,17044,4,42.18,74,1,50,2
9.9,145,1,24397,16,5.94,61,1,31,6
22.0,35,0,4166,8,7.7,32,1,47,9
17.0,8,0,37108,9,4.25,74,1,34,2
37.0,7,1,40507,10,0.0,15,1,41,7
9.9,9,1,41464,16,17.82,83,1,30,6
33.0,43,0,30438,8,11.55,67,1,41,9
52.0,80,0,9081,8,18.2,59,1,27,9
109.0,145,0,43513,3,42.18,74,1,31,2
42.0,140,1,57038,1,0.0,44,1,35,7
18.0,6,0,39691,9,4.5,74,1,27,2
69.3,29,1,19024,16,41.58,88,1,51,6
20.0,12,1,22537,1,0.0,67,1,36,7
51.0,3,1,37668,10,0.0,83,1,27,7
31.0,16,1,27019,10,0.0,74,1,36,7
22.0,19,0,19338,8,7.7,62,1,36,9
10.0,3,1,27664,10,0.0,59,1,36,7
20.0,57,1,54897,0,0.0,67,1,36,7
35.5,6,0,35701,13,8.88,74,1,30,2
22.0,27,1,51725,1,0.0,36,1,36,7
18.0,91,1,19285,10,0.0,53,1,25,7
109.0,19,1,9529,1,0.0,89,1,52,7
19.0,60,1,51951,10,0.0,15,1,36,7
28.0,17,1,54144,24,10.64,36,1,48,10
109.0,145,0,57038,4,42.18,74,1,49,2
37.0,27,1,46571,1,0.0,44,1,36,7
29.7,82,1,45356,16,17.82,53,1,53,6
13.5,3,0,46720,9,3.38,74,1,55,2
67.0,116,0,55919,13,16.75,74,1,25,2
20.0,23,1,7129,1,0.0,36,1,55,7
109.0,145,0,18128,4,42.18,74,1,44,2
66.0,20,1,38523,1,0.0,15,1,36,7
23.0,8,1,37967,1,0.0,53,1,36,7
10.0,3,1,6785,10,0.0,74,1,36,7
18.0,17,0,49562,8,6.3,53,1,38,9
58.0,56,0,57038,24,20.3,15,1,35,9
109.0,58,1,37977,1,0.0,44,1,36,7
57.0,77,1,3515,10,0.0,26,1,36,7
105.6,19,0,43875,13,26.4,74,1,55,2
22.5,5,0,57038,17,5.63,74,1,49,2
27.0,3,1,50613,10,0.0,15,1,36,7
20.0,10,1,43462,0,0.0,36,1,26,7
109.0,145,0,30707,4,42.18,74,1,29,2
19.0,43,1,3515,10,0.0,15,1,36,7
109.0,145,1,56918,1,0.0,29,1,36,7
105.6,100,0,43683,13,26.4,74,1,48,2
27.0,10,0,47768,9,6.75,74,1,29,2
31.0,3,0,20053,24,12.4,35,1,55,8
69.3,31,1,57038,16,41.58,80,1,49,6
22.0,7,1,57038,1,0.0,53,1,55,7
30.0,30,0,48606,8,10.5,92,1,39,9
12.0,6,1,21057,10,0.0,92,1,36,7
109.0,145,0,50213,4,42.18,74,1,31,2
86.4,66,0,52393,17,21.6,74,1,32,2
31.0,31,1,15035,10,0.0,88,1,36,7
9.9,145,0,37443,22,0.37,74,1,48,13
30.0,38,1,48204,23,10.5,53,0,52,14
40.0,42,0,11168,8,14.0,44,1,28,9
35.0,29,0,5766,8,12.25,40,1,40,9
40.0,41,1,43742,1,0.0,74,1,36,7
109.0,145,0,50213,4,42.18,74,1,31,2
22.0,8,1,11323,10,0.0,67,1,36,7
29.7,83,1,49003,16,17.82,1,1,36,6
49.5,21,1,44454,16,29.7,61,1,40,6
9.9,32,1,3515,1,0.0,74,1,36,7
99.0,40,0,45312,9,24.75,74,1,46,2
17.55,6,0,39680,9,4.39,74,1,25,2
22.0,34,0,33764,8,7.7,83,1,37,9
108.9,33,1,13222,16,42.18,1,1,38,6
108.9,40,1,43711,16,42.18,1,1,46,6
49.5,6,1,16810,16,29.7,1,1,35,6
42.0,23,1,49066,1,0.0,83,1,36,7
23.4,14,0,22147,9,5.85,74,1,55,2
10.0,39,1,57038,10,0.0,83,1,31,7
12.0,9,1,57038,10,0.0,74,1,25,7
64.0,13,1,35324,10,0.0,82,1,36,7
53.0,26,1,22279,10,0.0,62,1,36,7
99.0,29,1,57038,16,42.18,83,1,44,6
26.0,10,0,19005,8,9.1,15,1,55,9
15.0,21,0,45498,24,6.0,11,1,54,12
78.0,51,1,47891,10,0.0,89,1,25,7
109.0,145,0,53788,4,40.25,74,1,27,2
43.0,91,1,40107,1,0.0,40,1,36,7
109.0,23,1,14609,16,42.18,53,1,31,6
109.0,145,1,36227,5,42.18,89,1,44,11
10.0,4,1,30403,10,0.0,39,1,36,7
20.0,55,1,9736,1,0.0,67,1,36,7
9.9,128,1,57038,1,0.0,44,1,36,7
72.0,59,1,4326,1,0.0,89,1,27,7
22.0,19,0,54945,8,7.7,32,1,44,9
9.9,7,1,26377,16,5.94,80,1,47,6
82.0,38,1,4603,1,0.0,27,1,36,7
55.5,32,0,38309,17,13.88,74,1,44,2
72.0,20,0,51854,17,18.0,74,1,29,2
20.0,67,1,3515,1,0.0,92,1,36,7
22.0,33,1,39403,10,0.0,36,1,37,7
55.0,60,1,51205,1,0.0,53,1,48,7
10.0,32,1,34992,10,0.0,53,1,36,7
20.0,19,1,38053,0,0.0,74,1,36,7
16.0,5,0,57038,9,4.0,74,1,46,2
109.0,14,0,53786,13,34.75,74,1,25,2
22.0,40,0,17531,8,7.7,32,1,40,9
109.0,145,0,45863,4,42.18,74,1,31,2
10.0,145,1,15846,10,0.0,83,1,48,7
13.0,60,1,34273,10,0.0,92,1,36,7
45.0,9,0,9899,24,15.75,1,1,45,9
31.0,145,1,16229,1,0.0,66,1,37,7
18.0,31,0,3515,8,6.3,53,1,38,9
17.0,41,1,8597,10,0.0,32,1,36,7
39.0,7,1,55431,1,0.0,53,1,32,7
9.9,29,1,5606,16,5.94,27,1,55,6
51.0,105,1,17405,10,0.0,74,1,36,7
93.0,64,1,23631,1,0.0,27,1,36,7
23.4,14,0,22147,9,5.85,74,1,55,2
18.0,3,0,20067,8,6.3,53,1,51,9
9.9,18,0,32488,8,12.25,44,1,40,9
73.0,56,1,12868,10,0.0,80,1,36,7
10.0,31,1,9175,10,0.0,53,1,42,7
39.6,4,1,22911,16,23.76,44,1,50,6
53.5,54,0,32599,9,13.38,74,1,49,2
22.1,14,0,22682,9,5.53,74,1,26,2
24.0,53,1,8549,1,0.0,83,1,36,7
10.0,44,1,33733,10,0.0,36,1,25,7
10.0,38,1,57038,10,0.0,83,1,35,7
10.0,15,1,32467,10,0.0,53,1,26,7
10.0,28,1,57038,10,0.0,53,1,37,7
10.0,6,1,18483,10,0.0,35,1,34,7
20.0,23,1,51594,0,0.0,74,1,36,7
16.0,6,0,51843,9,4.0,74,1,40,2
39.6,20,1,9695,16,23.76,80,1,43,6
80.0,3,1,35959,10,0.0,44,1,36,7
45.5,41,0,43052,9,11.38,74,1,54,2
63.5,53,0,38122,17,15.88,74,1,36,2
24.0,20,1,19226,1,0.0,83,1,45,7
109.0,145,0,57038,4,42.18,74,1,25,2
19.5,3,0,22153,17,4.88,74,1,43,2
10.0,6,1,53474,10,0.0,83,1,36,7
13.0,4,1,57038,10,0.0,83,1,48,7
18.0,29,0,23768,8,6.3,36,1,31,9
20.0,104,1,18007,1,0.0,36,1,35,7
69.3,33,1,45869,16,41.58,83,1,25,6
53.5,35,0,29236,9,13.38,74,1,55,2
10.0,18,1,44834,10,0.0,67,1,36,7
27.0,19,1,15581,1,0.0,36,1,27,7
74.0,145,1,27402,10,0.0,18,1,36,7
20.0,74,1,4828,1,0.0,53,1,34,7
34.0,3,1,19982,10,0.0,32,1,55,7
23.5,32,0,39464,9,5.88,74,1,39,2
39.0,10,0,55179,17,9.75,74,1,55,2
81.5,20,0,40393,17,20.38,74,1,45,2
12.0,37,1,12844,10,0.0,83,1,36,7
18.0,10,0,34561,8,6.3,36,1,27,9
42.0,82,1,7163,1,0.0,32,1,36,7
22.0,22,1,33834,1,0.0,89,1,25,7
37.0,20,1,56475,1,0.0,1,0,55,7
23.0,14,1,9336,1,0.0,53,1,55,7
30.0,46,1,37244,10,0.0,15,1,36,7
29.5,14,0,57038,17,7.38,74,1,37,2
109.0,64,1,50373,16,42.18,1,1,53,6
109.0,102,1,11470,1,0.0,57,1,36,7
22.0,3,0,4404,8,7.7,15,1,38,9
109.0,59,1,27489,1,0.0,63,1,36,7
109.0,145,0,21724,4,42.18,74,1,55,2
89.1,12,1,32900,16,42.18,1,1,55,6
26.0,4,1,19401,1,0.0,83,1,36,7
21.0,13,1,35921,1,0.0,83,1,53,7
88.5,57,0,50534,17,22.13,74,1,34,2
20.0,29,1,44885,0,0.0,15,1,33,7
10.0,28,1,4864,10,0.0,89,1,49,7
20.0,145,1,26113,1,0.0,67,1,36,7
29.7,130,1,4948,16,17.82,89,1,36,6
23.5,14,0,29229,9,5.88,74,1,28,2
9.9,145,0,56875,3,42.18,74,1,55,2
10.0,13,1,54875,10,0.0,67,1,30,7
10.0,44,1,24256,10,0.0,15,1,55,7
109.0,145,0,57038,4,42.18,74,1,39,2
20.0,21,1,57038,1,0.0,36,1,48,7
25.0,24,1,41798,0,0.0,87,1,36,7
51.0,62,0,48811,9,12.75,74,1,25,2
26.0,20,0,57038,8,9.1,32,1,53,9
28.0,22,1,4438,1,0.0,26,1,36,7
97.0,145,1,36543,14,0.0,74,0,25,15
28.0,17,1,44516,10,0.0,15,1,36,7
28.0,12,1,49069,1,0.0,32,1,36,7
80.0,103,1,44338,10,0.0,74,1,36,7
34.0,43,1,54066,1,0.0,15,1,38,7
16.0,6,0,46717,9,4.0,74,1,30,2
34.0,9,1,4823,1,0.0,83,1,36,7
10.0,7,1,13090,10,0.0,53,1,26,7
46.0,13,1,53204,1,0.0,1,1,37,7
100.0,55,1,3515,1,0.0,26,1,36,7
38.0,6,1,57038,1,0.0,15,1,36,7
109.0,24,1,5467,1,0.0,77,1,36,7
10.0,8,1,3515,10,0.0,83,1,53,7
22.0,6,1,11604,10,0.0,36,1,36,7
33.5,145,0,57038,9,8.38,74,1,25,2
15.0,16,1,3554,10,0.0,47,1,36,7
14.0,10,1,35957,10,0.0,74,1,36,7
22.0,37,0,13182,8,7.7,83,1,55,9
91.0,62,1,13266,1,0.0,89,1,55,7
22.0,32,1,15652,10,0.0,44,1,36,7
63.0,8,1,27315,1,0.0,15,1,36,7
53.0,25,0,52595,9,13.25,74,1,39,2
109.0,145,0,42217,4,42.18,74,1,53,2
26.0,11,0,57038,8,9.1,15,1,39,9
109.0,10,1,25013,1,0.0,29,1,36,7
34.0,41,1,29113,1,0.0,67,1,36,7
10.0,23,1,30405,10,0.0,74,1,39,7
20.0,3,1,26169,0,0.0,81,1,47,7
82.55,16,0,6210,17,20.64,74,1,28,2
17.55,5,0,21944,9,4.39,74,1,50,2
13.5,4,0,57038,9,3.38,74,1,43,2
10.0,145,1,18431,10,0.0,53,1,36,7
65.65,33,0,32708,9,16.41,74,1,28,2
28.0,18,1,27060,24,10.64,36,1,48,10
80.0,43,1,35591,10,0.0,89,1,29,7
57.0,56,1,47691,10,0.0,79,1,36,7
37.0,41,0,12689,8,12.95,83,1,38,9
51.0,6,1,10253,1,0.0,87,1,36,7
56.0,50,0,14133,8,19.6,15,1,44,9
10.0,94,1,8258,10,0.0,74,1,44,7
63.0,43,1,34628,1,0.0,40,1,36,7
9.9,28,1,52117,10,0.0,77,1,36,7
65.0,57,1,57038,10,0.0,89,1,36,7
11.0,37,1,7593,10,0.0,36,1,55,7
109.0,145,0,45350,4,42.18,74,1,55,2
20.0,3,1,37881,0,0.0,36,1,36,7
9.9,6,1,4302,16,29.7,83,1,31,6
10.0,30,1,46865,10,0.0,36,1,36,7
10.0,111,1,9620,10,0.0,53,1,37,7
22.0,5,0,3515,8,7.7,15,1,41,9
10.0,50,1,57038,10,0.0,83,1,27,7
63.0,101,1,3814,1,0.0,88,1,36,7
43.0,46,1,47324,10,0.0,89,1,52,7
12.0,54,1,7401,10,0.0,32,1,36,7
21.0,61,1,28191,10,0.0,67,1,36,7
48.0,28,1,4208,1,0.0,40,1,36,7
27.0,11,1,9337,1,0.0,32,1,36,7
26.0,125,1,7131,1,0.0,92,1,36,7
15.0,5,1,10839,10,0.0,1,1,36,7
33.0,4,1,8425,10,0.0,15,1,36,7
17.0,88,1,43968,10,0.0,36,1,36,7
20.0,13,1,23177,1,0.0,83,1,36,7
9.9,102,0,57038,24,31.2,35,1,55,8
9.9,128,1,57038,1,0.0,44,1,36,7
9.9,24,1,40245,16,29.7,1,1,31,6
26.0,66,0,57038,8,9.1,32,1,37,9
57.0,47,1,27813,10,0.0,44,1,36,7
33.5,11,0,57038,9,8.38,74,1,25,2
40.0,29,0,40050,8,14.0,81,1,55,9
18.0,35,1,9829,10,0.0,83,1,30,7
47.0,90,0,39268,9,11.75,74,1,34,2
76.5,14,0,34205,13,19.13,74,1,51,2
19.0,34,1,32790,10,0.0,11,1,34,7
19.0,26,1,48729,10,0.0,15,1,36,7
18.0,40,1,46659,10,0.0,32,1,36,7
79.2,78,1,57038,16,42.18,1,1,54,6
55.0,5,0,23081,24,19.25,89,1,37,9
47.5,16,0,42834,17,11.88,74,1,42,2
63.5,43,0,38306,17,15.88,74,1,31,2
19.0,5,1,34465,10,0.0,83,1,36,7
10.0,27,1,49284,10,0.0,74,1,51,7
20.0,6,1,8966,1,0.0,53,1,36,7
63.0,25,1,26092,1,0.0,60,1,36,7
22.0,6,0,47374,8,7.7,83,1,51,9
39.6,4,1,25884,16,23.76,62,1,31,6
10.0,3,1,3997,10,0.0,47,1,36,7
80.0,8,1,43281,10,0.0,74,1,36,7
29.9,15,0,22873,9,7.47,74,1,26,2
39.6,6,1,24172,16,23.76,1,1,37,6
29.7,59,1,3515,16,17.82,53,1,31,6
9.9,8,0,52166,8,7.7,67,1,55,9
35.0,11,0,3515,8,12.25,15,1,34,9
17.82,36,0,11907,2,6.24,59,1,48,1
34.5,36,0,35222,9,8.63,74,1,25,2
10.0,36,1,45449,10,0.0,53,1,54,7
39.0,23,0,40358,24,15.6,35,1,55,8
80.0,145,1,3515,10,0.0,89,1,54,7
59.4,10,1,3515,16,35.64,80,1,49,6
29.0,43,1,3515,1,0.0,32,1,36,7
42.0,11,1,24905,0,0.0,74,1,36,7
73.0,50,0,57038,24,25.55,89,1,28,9
29.7,109,1,3515,16,17.82,37,1,28,6
23.0,11,1,43920,1,0.0,78,1,36,7
35.0,73,1,53669,1,0.0,81,1,36,7
72.0,103,0,29423,9,18.0,74,1,35,2
16.0,73,1,19118,10,0.0,92,1,36,7
29.7,37,1,54551,16,17.82,1,1,45,6
109.0,145,0,51661,4,42.18,74,1,39,2
109.0,104,0,33794,17,42.18,74,1,53,2
10.0,12,1,40350,10,0.0,67,1,36,7
53.0,50,1,37527,10,0.0,39,1,36,7
29.7,5,1,57038,16,17.82,53,1,53,6
70.0,83,1,25919,1,0.0,37,1,36,7
34.5,36,0,39668,9,8.63,74,1,28,2
9.9,37,0,3515,9,15.57,74,1,41,2
17.0,6,1,9614,10,0.0,83,1,42,7
69.0,28,1,57038,10,0.0,74,1,35,7
63.0,40,0,54006,17,15.75,74,1,54,2
16.0,24,0,41849,9,4.0,74,1,27,2
109.0,130,1,57038,1,0.0,89,1,38,7
26.5,11,0,49403,9,6.63,74,1,28,2
26.0,11,0,8900,8,9.1,32,1,25,9
30.0,32,0,29405,8,10.5,36,1,55,9
30.0,7,0,3515,8,10.5,36,1,25,9
35.0,81,0,4710,8,12.25,1,1,28,9
55.0,32,1,22810,10,0.0,74,1,36,7
18.0,3,1,53875,10,0.0,15,1,36,7
109.0,145,0,17563,4,42.18,74,1,30,2
20.0,5,1,29119,1,0.0,83,1,55,7
109.0,145,0,57038,4,42.18,74,1,36,2
22.5,26,0,57038,17,5.63,74,1,33,2
109.0,26,0,3515,17,31.75,74,1,30,2
9.9,14,1,19354,16,17.82,1,1,42,6
12.0,48,1,17143,10,0.0,83,1,36,7
14.0,3,1,23207,10,0.0,83,1,36,7
22.0,28,0,57038,8,7.7,92,1,55,9
109.0,145,0,56508,4,42.18,74,1,52,2
27.0,12,0,56096,9,6.75,74,1,39,2
29.0,5,0,50955,17,7.25,74,1,55,2
34.5,36,0,39668,9,8.63,74,1,28,2
29.7,3,1,3515,16,17.82,4,1,51,6
23.5,12,0,34745,9,5.88,74,1,25,2
10.0,19,1,14089,10,0.0,53,1,46,7
10.0,8,1,57038,10,0.0,1,1,36,7
109.0,145,0,52560,24,42.18,35,1,55,8
109.0,145,0,23791,4,42.18,74,1,25,2
20.0,25,1,31701,1,0.0,67,1,36,7
37.0,123,0,41036,8,12.95,67,1,53,9
99.0,126,1,39728,16,42.18,1,1,46,6
47.0,98,1,43730,1,0.0,35,1,36,7
24.0,10,1,23228,10,0.0,15,1,36,7
90.0,63,1,57038,1,0.0,89,1,55,7
53.5,38,0,30452,9,13.38,74,1,31,2
66.0,36,1,18709,10,0.0,74,1,36,7
77.0,12,1,37654,1,0.0,40,1,36,7
20.0,23,1,10998,1,0.0,83,1,29,7
75.0,17,1,12606,10,0.0,16,1,44,7
43.55,10,0,3515,17,10.89,74,1,45,2
88.5,32,0,57038,17,22.13,74,1,25,2
11.0,22,1,3848,10,0.0,59,1,36,7
19.8,17,1,57038,16,11.88,1,1,32,6
109.0,145,0,9691,4,42.18,74,1,37,2
16.0,145,1,25220,10,0.0,40,1,36,7
70.0,49,1,4855,10,0.0,61,1,36,7
54.0,100,1,24807,1,0.0,1,1,36,7
36.0,8,0,52581,24,12.6,15,1,55,9
72.0,33,0,54195,17,18.0,74,1,30,2
109.0,145,0,30491,4,42.18,74,1,27,2
22.0,51,0,39171,8,7.7,92,1,55,9
22.5,5,0,57038,17,5.63,74,1,31,2
21.0,10,0,52593,9,5.25,74,1,38,2
109.0,37,1,48068,1,0.0,20,1,36,7
18.0,11,0,53310,8,6.3,92,1,55,9
20.0,3,1,21541,1,0.0,36,1,44,7
10.04,54,0,45089,22,2.81,74,1,48,13
109.0,28,1,43554,1,0.0,1,1,36,7
43.55,10,0,3515,17,10.89,74,1,45,2
39.0,25,0,57038,9,9.75,74,1,48,2
78.0,15,0,3515,24,31.2,35,1,55,8
12.0,21,1,35979,10,0.0,36,1,36,7
9.9,108,1,37101,23,10.5,53,0,32,14
109.0,43,1,15602,1,0.0,89,1,55,7
31.0,125,1,55424,1,0.0,36,1,36,7
9.9,9,1,45198,1,0.0,53,1,43,7
35.0,46,0,41394,8,12.25,15,1,52,9
22.5,39,0,54192,17,5.63,74,1,30,2
28.0,7,1,38528,1,0.0,83,1,36,7
49.5,8,1,17793,16,29.7,1,1,28,6
33.0,3,1,57038,10,0.0,74,1,35,7
26.0,145,1,9333,1,0.0,40,1,36,7
50.0,53,1,57038,1,0.0,1,1,29,7
10.0,68,1,51946,10,0.0,83,1,25,7
47.0,4,1,57038,1,0.0,67,1,36,7
22.0,27,1,36449,1,0.0,83,1,51,7
22.5,19,0,55915,17,5.63,74,1,25,2
19.0,18,1,57038,10,0.0,36,1,36,7
38.0,25,1,16889,10,0.0,74,1,36,7
13.0,11,1,21335,10,0.0,40,1,36,7
39.0,26,0,45842,9,9.75,74,1,37,2
20.0,3,1,52344,0,0.0,15,1,29,7
13.0,6,1,18481,10,0.0,92,1,36,7
109.0,22,1,28154,1,0.0,89,1,42,7
26.0,11,1,54248,1,0.0,15,1,55,7
10.0,17,1,49114,10,0.0,36,1,44,7
22.0,14,0,31177,8,7.7,83,1,55,9
13.0,8,1,42956,10,0.0,36,1,36,7
56.5,27,0,42181,9,14.13,74,1,26,2
108.9,145,1,3515,16,42.18,89,1,40,6
62.0,73,0,49182,17,15.5,74,1,29,2
29.0,84,1,47908,10,0.0,83,1,36,7
10.0,15,1,13872,10,0.0,83,1,36,7
12.0,21,1,49075,10,0.0,53,1,26,7
72.0,122,1,3515,1,0.0,88,1,36,7
10.0,47,1,57038,10,0.0,53,1,25,7
32.0,145,1,5026,10,0.0,83,1,32,7
89.1,47,1,10768,16,42.18,88,1,34,6
19.8,8,1,9966,16,11.88,53,1,55,6
10.0,3,1,44662,10,0.0,83,1,45,7
20.0,11,1,54808,1,0.0,53,1,36,7
62.0,50,1,35021,10,0.0,34,1,36,7
9.9,3,1,27593,16,5.94,89,1,55,6
59.4,7,1,13738,16,35.64,88,1,53,6
27.0,11,0,49913,9,6.75,74,1,47,2
20.0,31,1,20136,1,0.0,83,1,36,7
22.0,18,0,44014,8,7.7,36,1,55,9
28.0,27,1,51797,24,10.64,36,1,48,10
29.7,48,1,3515,16,17.82,53,1,55,6
20.0,42,1,50886,0,0.0,74,1,36,7
109.0,145,0,21960,4,42.18,74,1,47,2
78.0,18,0,52350,24,31.2,35,1,55,8
18.0,6,0,36108,9,4.5,74,1,55,2
75.0,16,1,6675,24,28.5,61,1,48,10
59.4,21,1,34782,16,35.64,1,1,50,6
22.0,45,0,17013,8,7.7,53,1,55,9
10.0,38,1,30579,10,0.0,29,1,36,7
25.0,7,1,26128,10,0.0,15,1,36,7
10.0,3,1,14034,10,0.0,74,1,39,7
19.0,45,1,3515,10,0.0,67,1,36,7
36.0,18,1,52874,1,0.0,35,1,36,7
22.0,27,0,42571,8,7.7,53,1,26,9
29.0,28,1,7308,1,0.0,1,1,36,7
18.0,3,0,22313,8,6.3,59,1,28,9
18.5,3,0,39888,17,4.63,74,1,36,2
9.9,16,1,6140,10,0.0,92,1,36,7
16.0,23,0,44743,9,4.0,74,1,26,2
10.0,36,1,4227,10,0.0,36,1,28,7
12.0,83,1,26831,10,0.0,53,1,36,7
40.0,12,1,40653,1,0.0,44,1,36,7
80.0,30,1,23683,10,0.0,77,1,36,7
32.0,3,1,57038,10,0.0,74,1,31,7
101.0,31,1,14443,1,0.0,20,1,36,7
22.0,24,0,14934,8,7.7,53,1,31,9
80.0,30,1,45786,10,0.0,13,1,55,7
59.4,75,1,18343,16,35.64,62,1,51,6
16.92,145,0,29388,22,4.74,74,1,48,13
20.0,101,1,36161,1,0.0,59,1,36,7
31.0,5,1,41016,0,0.0,15,1,36,7
23.0,83,1,3515,10,0.0,67,1,36,7
20.0,41,1,45673,0,0.0,83,1,29,7
22.0,10,1,32976,10,0.0,74,1,36,7
72.0,9,1,57038,10,0.0,35,1,35,7
60.0,30,1,26668,0,0.0,44,1,36,7
10.0,10,1,49515,10,0.0,53,1,55,7
33.5,115,0,51478,9,8.38,74,1,40,2
20.0,8,1,10801,1,0.0,67,1,36,7
30.0,18,0,36066,8,10.5,53,1,38,9
60.0,17,0,46920,9,15.0,74,1,55,2
109.0,145,0,23103,4,42.18,74,1,55,2
109.0,68,1,20560,16,42.18,1,1,38,6
19.0,18,1,3515,10,0.0,59,1,36,7
10.0,5,1,36203,10,0.0,83,1,36,7
22.0,17,0,41402,8,7.7,15,1,47,9
19.0,12,1,3515,10,0.0,53,1,42,7
10.0,33,1,45068,10,0.0,53,1,36,7
35.1,5,0,29848,13,8.78,74,1,34,2
9.9,38,0,50908,22,0.23,74,1,48,13
19.8,20,1,36621,16,11.88,53,1,55,6
18.0,22,0,57038,8,6.3,53,1,35,9
46.0,6,1,24492,10,0.0,14,1,36,7
22.0,145,1,16476,10,0.0,66,1,33,7
20.0,7,0,57038,9,5.0,74,1,30,2
13.0,109,1,43276,10,0.0,44,1,55,7
32.0,32,1,49518,10,0.0,15,1,36,7
21.0,15,1,57038,10,0.0,67,1,35,7
18.0,13,1,57038,10,0.0,35,1,35,7
14.0,27,1,34694,10,0.0,92,1,30,7
109.0,53,1,57038,1,0.0,89,1,42,7
12.0,16,1,41912,10,0.0,92,1,36,7
10.0,28,1,11849,10,0.0,53,1,36,7
10.0,4,1,10697,10,0.0,59,1,36,7
10.0,35,1,22406,10,0.0,92,1,36,7
37.0,39,1,27183,10,0.0,32,1,36,7
33.5,12,0,46086,13,8.38,74,1,33,2
63.5,15,0,32401,17,15.88,74,1,27,2
39.6,13,1,30164,16,23.76,88,1,49,6
29.7,24,1,23585,16,17.82,89,1,44,6
17.0,19,0,28727,9,4.25,74,1,27,2
39.6,8,1,48027,16,23.76,1,1,48,6
10.0,4,1,7625,10,0.0,35,1,30,7
109.0,145,0,57038,4,40.25,74,1,42,2
21.0,26,0,53121,9,5.25,74,1,25,2
49.5,145,1,3515,16,29.7,83,1,41,6
35.0,46,0,45291,8,12.25,15,1,53,9
9.9,33,1,17336,16,23.76,85,1,31,6
31.0,15,1,30629,0,0.0,74,1,36,7
20.0,145,1,16874,1,0.0,39,1,36,7
10.0,7,1,48739,10,0.0,53,1,36,7
39.6,36,1,17065,16,23.76,1,1,29,6
109.0,145,1,57038,6,42.18,89,1,39,11
